PROCESO,LAYOUT,PRODUCTO,ID,CANTIDAD,TYPE,INICIO,FIN,DIA,SEMANA,TIEMPO,TIEMPO_SEG,REGXSEG
CARGA BATCHMODULE,LAYOUT_EMISIONES_MENSUALES_MOD2_CCAF,CCAF_ANDES_21505993_CPP,132498,85999,> 10K,1/11/2022 18:33,1/11/2022 18:44,11,2,0:10:14,614,140.06
CARGA BATCHMODULE,LAYOUT_EMISIONES_MENSUALES_MOD2_CCAF,CCAF_ANDES_215121067_CPP,132498,85999,> 10K,1/11/2022 18:33,1/11/2022 18:44,11,2,0:10:14,614,140.06
CARGA BATCHMODULE,LAYOUT_EMISIONES_MENSUALES_MOD2_CCAF,CCAF_ANDES_215121068_CPP,132498,85999,> 10K,1/11/2022 18:33,1/11/2022 18:40,11,2,0:06:55,415,207.22
CARGA BATCHMODULE,LAYOUT_EMISIONES_MENSUALES_MOD2_CCAF,CCAF_ANDES_216051087_CPP,132498,85999,> 10K,1/11/2022 18:33,1/11/2022 18:44,11,2,0:10:14,614,140.06
CARGA BATCHMODULE,LAYOUT_EMISIONES_MENSUALES_MOD2_CCAF,CCAF_ANDES_216051088_CPP,132498,85999,> 10K,1/11/2022 18:33,1/11/2022 18:40,11,2,0:06:54,414,207.72
CARGA BATCHMODULE,LAYOUT_EMISIONES_MENSUALES_MOD2_CCAF,CCAF_ANDES_216121125_CPP,132498,85999,> 10K,1/11/2022 18:33,1/11/2022 18:44,11,2,0:10:14,614,140.06
CARGA BATCHMODULE,LAYOUT_EMISIONES_MENSUALES_MOD2_CCAF,CCAF_ANDES_216121126_CPP,132498,85999,> 10K,1/11/2022 18:33,1/11/2022 18:40,11,2,0:06:55,415,207.22
CARGA BATCHMODULE,LAYOUT_EMISIONES_MENSUALES_MOD2_CCAF,CCAF_ANDES_218011163_CPP,132498,85999,> 10K,1/11/2022 18:33,1/11/2022 18:44,11,2,0:10:14,614,140.06
CARGA BATCHMODULE,LAYOUT_EMISIONES_MENSUALES_MOD2_CCAF,CCAF_ANDES_218011164_CPP,132498,85999,> 10K,1/11/2022 18:33,1/11/2022 18:40,11,2,0:06:55,415,207.22
CARGA BATCHMODULE,LAYOUT_EMISIONES_MENSUALES_MOD2_CCAF,CCAF_ANDES_218091257_CPP,132498,85999,> 10K,1/11/2022 18:33,1/11/2022 18:44,11,2,0:10:14,614,140.06
CARGA BATCHMODULE,LAYOUT_EMISIONES_MENSUALES_MOD2_CCAF,CCAF_ANDES_219051312_CPP,132498,85999,> 10K,1/11/2022 18:33,1/11/2022 18:44,11,2,0:10:14,614,140.06
CARGA BATCHMODULE,LAYOUT_EMISIONES_MENSUALES_MOD2_CCAF,CCAF_ANDES_219111384_CPP,132498,85999,> 10K,1/11/2022 18:33,1/11/2022 18:44,11,2,0:10:14,614,140.06
CARGA BATCHMODULE,LAYOUT_EMISIONES_MENSUALES_MOD2_CCAF,CCAF_ANDES_219111385_CPP,132498,85999,> 10K,1/11/2022 18:33,1/11/2022 18:40,11,2,0:06:55,415,207.22
CARGA BATCHMODULE,LAYOUT_EMISIONES_MENSUALES_MOD2_CCAF,CCAF_ANDES_221031444_CPP,132498,85999,> 10K,1/11/2022 18:33,1/11/2022 18:44,11,2,0:10:14,614,140.06
CARGA BATCHMODULE,LAYOUT_EMISIONES_MENSUALES_MOD2_CCAF,CCAF_ANDES_221031445_CPP,132498,85999,> 10K,1/11/2022 18:33,1/11/2022 18:44,11,2,0:10:14,614,140.06
CARGA BATCHMODULE,LAYOUT_EMISIONES_MENSUALES_MOD2_CCAF,CCAF_ANDES_221111541_CPP,132498,85999,> 10K,1/11/2022 18:34,1/11/2022 18:37,11,2,0:03:00,180,477.77
CARGA BATCHMODULE,116056933_BANCO_FALABELLA_EM,BANCO_FALABELLA_116056933_CPP,132499,2,< 1K,1/11/2022 18:42,1/11/2022 18:42,11,2,0:00:00,0,1
CARGA BATCHMODULE,116056933_BANCO_FALABELLA_EM,BANCO_FALABELLA_116056933_CPP,132690,8,< 1K,1/11/2022 18:51,1/11/2022 18:51,11,2,0:00:02,2,3.5
CARGA BATCHMODULE,GENERICO_EMISIONES,SCOTIABANK_218041206_CPP,132691,1,< 1K,1/11/2022 20:19,1/11/2022 20:19,11,2,0:00:02,2,0.5
CARGA BATCHMODULE,PMCOMPANIAICS,SCOTIABANK_121057429_CPP,132692,537,< 1K,1/12/2022 6:00,1/12/2022 6:00,12,2,0:00:31,31,17.32
CARGA BATCHMODULE,PMCOMPANIAICS,SCOTIABANK_121107446_CPP,132692,537,< 1K,1/12/2022 6:00,1/12/2022 6:00,12,2,0:00:31,31,17.32
CARGA BATCHMODULE,PMCOMPANIAICS,SCOTIABANK_121107448_CPP,132692,537,< 1K,1/12/2022 6:00,1/12/2022 6:00,12,2,0:00:31,31,17.32
CARGA BATCHMODULE,PMCOMPANIAICS,SCOTIABANK_218041197_CPP,132692,537,< 1K,1/12/2022 6:00,1/12/2022 6:00,12,2,0:00:31,31,17.32
CARGA BATCHMODULE,PMCOMPANIAICS,SCOTIABANK_218041198_CPP,132692,537,< 1K,1/12/2022 6:00,1/12/2022 6:00,12,2,0:00:29,29,18.51
CARGA BATCHMODULE,PMCOMPANIAICS,SCOTIABANK_221101516_CPP,132692,537,< 1K,1/12/2022 6:00,1/12/2022 6:00,12,2,0:00:31,31,17.32
CARGA BATCHMODULE,PMCOMPANIAICS,SCOTIABANK_221101519_CPP,132692,537,< 1K,1/12/2022 6:00,1/12/2022 6:00,12,2,0:00:31,31,17.32
CARGA BATCHMODULE,LAYOUT_EMISIONES_MENSUALES_MOD2_CCAF,CCAF_ANDES_10806416_CPP,132693,4153,1K < 10K,1/12/2022 10:59,1/12/2022 11:01,12,2,0:02:15,135,30.76
CARGA BATCHMODULE,LAYOUT_EMISIONES_MENSUALES_MOD2_CCAF,CCAF_ANDES_112011571_CPP,132693,4153,1K < 10K,1/12/2022 10:59,1/12/2022 11:01,12,2,0:02:15,135,30.76
CARGA BATCHMODULE,LAYOUT_EMISIONES_MENSUALES_MOD2_CCAF,CCAF_ANDES_119117363_CPP,132693,4153,1K < 10K,1/12/2022 10:59,1/12/2022 11:00,12,2,0:01:27,87,47.73
CARGA BATCHMODULE,LAYOUT_EMISIONES_MENSUALES_MOD2_CCAF,CCAF_ANDES_219111384_CPP,132693,4153,1K < 10K,1/12/2022 10:59,1/12/2022 11:00,12,2,0:01:27,87,47.73
CARGA BATCHMODULE,LAYOUT_EMISIONES_MENSUALES_MOD2_CCAF,CCAF_ANDES_221031444_CPP,132693,4153,1K < 10K,1/12/2022 10:59,1/12/2022 11:00,12,2,0:01:26,86,48.29
CARGA BATCHMODULE,LAYOUT_EMISIONES_MENSUALES_MOD2_CCAF,CCAF_ANDES_112011571_CPP,132694,29857,> 10K,1/13/2022 11:10,1/13/2022 11:13,13,2,0:03:04,184,162.26
CARGA BATCHMODULE,LAYOUT_EMISIONES_MENSUALES_MOD2_CCAF,CCAF_ANDES_114024936_CPP,132694,29857,> 10K,1/13/2022 11:10,1/13/2022 11:22,13,2,0:12:16,736,40.56
CARGA BATCHMODULE,LAYOUT_EMISIONES_MENSUALES_MOD2_CCAF,CCAF_ANDES_115076474_CPP,132694,29857,> 10K,1/13/2022 11:10,1/13/2022 11:22,13,2,0:12:16,736,40.56
CARGA BATCHMODULE,LAYOUT_EMISIONES_MENSUALES_MOD2_CCAF,CCAF_ANDES_116046822_CPP,132694,29857,> 10K,1/13/2022 11:10,1/13/2022 11:22,13,2,0:12:16,736,40.56
CARGA BATCHMODULE,LAYOUT_EMISIONES_MENSUALES_MOD2_CCAF,CCAF_ANDES_116127054_CPP,132694,29857,> 10K,1/13/2022 11:10,1/13/2022 11:22,13,2,0:12:16,736,40.56
CARGA BATCHMODULE,LAYOUT_EMISIONES_MENSUALES_MOD2_CCAF,CCAF_ANDES_118017225_CPP,132694,29857,> 10K,1/13/2022 11:10,1/13/2022 11:22,13,2,0:12:16,736,40.56
CARGA BATCHMODULE,LAYOUT_EMISIONES_MENSUALES_MOD2_CCAF,CCAF_ANDES_118097293_CPP,132694,29857,> 10K,1/13/2022 11:10,1/13/2022 11:19,13,2,0:08:48,528,56.54
CARGA BATCHMODULE,LAYOUT_EMISIONES_MENSUALES_MOD2_CCAF,CCAF_ANDES_119057332_CPP,132694,29857,> 10K,1/13/2022 11:10,1/13/2022 11:22,13,2,0:12:16,736,40.56
CARGA BATCHMODULE,LAYOUT_EMISIONES_MENSUALES_MOD2_CCAF,CCAF_ANDES_119117363_CPP,132694,29857,> 10K,1/13/2022 11:10,1/13/2022 11:21,13,2,0:11:08,668,44.69
CARGA BATCHMODULE,LAYOUT_EMISIONES_MENSUALES_MOD2_CCAF,CCAF_ANDES_21310616_CPP,132694,29857,> 10K,1/13/2022 11:10,1/13/2022 11:20,13,2,0:10:06,606,49.26
CARGA BATCHMODULE,LAYOUT_EMISIONES_MENSUALES_MOD2_CCAF,CCAF_ANDES_21310624_CPP,132694,29857,> 10K,1/13/2022 11:10,1/13/2022 11:22,13,2,0:12:16,736,40.56
CARGA BATCHMODULE,LAYOUT_EMISIONES_MENSUALES_MOD2_CCAF,CCAF_ANDES_21310626_CPP,132694,29857,> 10K,1/13/2022 11:10,1/13/2022 11:22,13,2,0:12:16,736,40.56
CARGA BATCHMODULE,LAYOUT_EMISIONES_MENSUALES_MOD2_CCAF,CCAF_ANDES_21311716_CPP,132694,29857,> 10K,1/13/2022 11:10,1/13/2022 11:22,13,2,0:12:16,736,40.56
CARGA BATCHMODULE,LAYOUT_EMISIONES_MENSUALES_MOD2_CCAF,CCAF_ANDES_21505993_CPP,132694,29857,> 10K,1/13/2022 11:10,1/13/2022 11:22,13,2,0:12:16,736,40.56
CARGA BATCHMODULE,LAYOUT_EMISIONES_MENSUALES_MOD2_CCAF,CCAF_ANDES_215121067_CPP,132694,29857,> 10K,1/13/2022 11:10,1/13/2022 11:22,13,2,0:12:16,736,40.56
CARGA BATCHMODULE,LAYOUT_EMISIONES_MENSUALES_MOD2_CCAF,CCAF_ANDES_216051087_CPP,132694,29857,> 10K,1/13/2022 11:10,1/13/2022 11:22,13,2,0:12:16,736,40.56
CARGA BATCHMODULE,LAYOUT_EMISIONES_MENSUALES_MOD2_CCAF,CCAF_ANDES_216121125_CPP,132694,29857,> 10K,1/13/2022 11:10,1/13/2022 11:22,13,2,0:12:16,736,40.56
CARGA BATCHMODULE,LAYOUT_EMISIONES_MENSUALES_MOD2_CCAF,CCAF_ANDES_218011163_CPP,132694,29857,> 10K,1/13/2022 11:10,1/13/2022 11:22,13,2,0:12:16,736,40.56
CARGA BATCHMODULE,LAYOUT_EMISIONES_MENSUALES_MOD2_CCAF,CCAF_ANDES_218011164_CPP,132694,29857,> 10K,1/13/2022 11:10,1/13/2022 11:15,13,2,0:04:45,285,104.76
CARGA BATCHMODULE,LAYOUT_EMISIONES_MENSUALES_MOD2_CCAF,CCAF_ANDES_218091257_CPP,132694,29857,> 10K,1/13/2022 11:10,1/13/2022 11:22,13,2,0:12:16,736,40.56
CARGA BATCHMODULE,LAYOUT_EMISIONES_MENSUALES_MOD2_CCAF,CCAF_ANDES_219051312_CPP,132694,29857,> 10K,1/13/2022 11:10,1/13/2022 11:22,13,2,0:12:16,736,40.56
CARGA BATCHMODULE,LAYOUT_EMISIONES_MENSUALES_MOD2_CCAF,CCAF_ANDES_219111384_CPP,132694,29857,> 10K,1/13/2022 11:10,1/13/2022 11:22,13,2,0:12:16,736,40.56
CARGA BATCHMODULE,LAYOUT_EMISIONES_MENSUALES_MOD2_CCAF,CCAF_ANDES_219111385_CPP,132694,29857,> 10K,1/13/2022 11:10,1/13/2022 11:13,13,2,0:03:04,184,162.26
CARGA BATCHMODULE,LAYOUT_EMISIONES_MENSUALES_MOD2_CCAF,CCAF_ANDES_221031444_CPP,132694,29857,> 10K,1/13/2022 11:10,1/13/2022 11:22,13,2,0:12:16,736,40.56
CARGA BATCHMODULE,LAYOUT_EMISIONES_MENSUALES_MOD2_CCAF,CCAF_ANDES_10606286_CPP,132695,56616,> 10K,1/13/2022 11:11,1/13/2022 11:21,13,2,0:10:36,636,89.01
CARGA BATCHMODULE,LAYOUT_EMISIONES_MENSUALES_MOD2_CCAF,CCAF_ANDES_10806416_CPP,132695,56616,> 10K,1/13/2022 11:11,1/13/2022 11:24,13,2,0:12:50,770,73.52
CARGA BATCHMODULE,LAYOUT_EMISIONES_MENSUALES_MOD2_CCAF,CCAF_ANDES_112011571_CPP,132695,56616,> 10K,1/13/2022 11:11,1/13/2022 11:24,13,2,0:12:51,771,73.43
CARGA BATCHMODULE,LAYOUT_EMISIONES_MENSUALES_MOD2_CCAF,CCAF_ANDES_114024936_CPP,132695,56616,> 10K,1/13/2022 11:11,1/13/2022 11:24,13,2,0:12:50,770,73.52
CARGA BATCHMODULE,LAYOUT_EMISIONES_MENSUALES_MOD2_CCAF,CCAF_ANDES_115076474_CPP,132695,56616,> 10K,1/13/2022 11:11,1/13/2022 11:24,13,2,0:12:51,771,73.43
CARGA BATCHMODULE,LAYOUT_EMISIONES_MENSUALES_MOD2_CCAF,CCAF_ANDES_116046822_CPP,132695,56616,> 10K,1/13/2022 11:11,1/13/2022 11:24,13,2,0:12:51,771,73.43
CARGA BATCHMODULE,LAYOUT_EMISIONES_MENSUALES_MOD2_CCAF,CCAF_ANDES_116127054_CPP,132695,56616,> 10K,1/13/2022 11:11,1/13/2022 11:24,13,2,0:12:50,770,73.52
CARGA BATCHMODULE,LAYOUT_EMISIONES_MENSUALES_MOD2_CCAF,CCAF_ANDES_118017225_CPP,132695,56616,> 10K,1/13/2022 11:11,1/13/2022 11:24,13,2,0:12:51,771,73.43
CARGA BATCHMODULE,LAYOUT_EMISIONES_MENSUALES_MOD2_CCAF,CCAF_ANDES_118097293_CPP,132695,56616,> 10K,1/13/2022 11:11,1/13/2022 11:24,13,2,0:12:50,770,73.52
CARGA BATCHMODULE,LAYOUT_EMISIONES_MENSUALES_MOD2_CCAF,CCAF_ANDES_119057332_CPP,132695,56616,> 10K,1/13/2022 11:11,1/13/2022 11:24,13,2,0:12:51,771,73.43
CARGA BATCHMODULE,LAYOUT_EMISIONES_MENSUALES_MOD2_CCAF,CCAF_ANDES_119117363_CPP,132695,56616,> 10K,1/13/2022 11:11,1/13/2022 11:24,13,2,0:12:51,771,73.43
CARGA BATCHMODULE,LAYOUT_EMISIONES_MENSUALES_MOD2_CCAF,CCAF_ANDES_21310616_CPP,132695,56616,> 10K,1/13/2022 11:11,1/13/2022 11:24,13,2,0:12:51,771,73.43
CARGA BATCHMODULE,LAYOUT_EMISIONES_MENSUALES_MOD2_CCAF,CCAF_ANDES_21310624_CPP,132695,56616,> 10K,1/13/2022 11:11,1/13/2022 11:24,13,2,0:12:51,771,73.43
CARGA BATCHMODULE,LAYOUT_EMISIONES_MENSUALES_MOD2_CCAF,CCAF_ANDES_21310625_CPP,132695,56616,> 10K,1/13/2022 11:11,1/13/2022 11:24,13,2,0:12:48,768,73.71
CARGA BATCHMODULE,LAYOUT_EMISIONES_MENSUALES_MOD2_CCAF,CCAF_ANDES_21310626_CPP,132695,56616,> 10K,1/13/2022 11:11,1/13/2022 11:24,13,2,0:12:50,770,73.52
CARGA BATCHMODULE,LAYOUT_EMISIONES_MENSUALES_MOD2_CCAF,CCAF_ANDES_21310627_CPP,132695,56616,> 10K,1/13/2022 11:11,1/13/2022 11:24,13,2,0:12:49,769,73.62
CARGA BATCHMODULE,LAYOUT_EMISIONES_MENSUALES_MOD2_CCAF,CCAF_ANDES_21311716_CPP,132695,56616,> 10K,1/13/2022 11:11,1/13/2022 11:24,13,2,0:12:50,770,73.52
CARGA BATCHMODULE,LAYOUT_EMISIONES_MENSUALES_MOD2_CCAF,CCAF_ANDES_21505993_CPP,132695,56616,> 10K,1/13/2022 11:11,1/13/2022 11:24,13,2,0:12:51,771,73.43
CARGA BATCHMODULE,LAYOUT_EMISIONES_MENSUALES_MOD2_CCAF,CCAF_ANDES_215121067_CPP,132695,56616,> 10K,1/13/2022 11:11,1/13/2022 11:24,13,2,0:12:51,771,73.43
CARGA BATCHMODULE,LAYOUT_EMISIONES_MENSUALES_MOD2_CCAF,CCAF_ANDES_216051087_CPP,132695,56616,> 10K,1/13/2022 11:11,1/13/2022 11:24,13,2,0:12:51,771,73.43
CARGA BATCHMODULE,LAYOUT_EMISIONES_MENSUALES_MOD2_CCAF,CCAF_ANDES_216121125_CPP,132695,56616,> 10K,1/13/2022 11:11,1/13/2022 11:24,13,2,0:12:51,771,73.43
CARGA BATCHMODULE,LAYOUT_EMISIONES_MENSUALES_MOD2_CCAF,CCAF_ANDES_216121126_CPP,132695,56616,> 10K,1/13/2022 11:11,1/13/2022 11:24,13,2,0:12:51,771,73.43
CARGA BATCHMODULE,LAYOUT_EMISIONES_MENSUALES_MOD2_CCAF,CCAF_ANDES_218011163_CPP,132695,56616,> 10K,1/13/2022 11:11,1/13/2022 11:24,13,2,0:12:51,771,73.43
CARGA BATCHMODULE,LAYOUT_EMISIONES_MENSUALES_MOD2_CCAF,CCAF_ANDES_218091257_CPP,132695,56616,> 10K,1/13/2022 11:11,1/13/2022 11:24,13,2,0:12:51,771,73.43
CARGA BATCHMODULE,LAYOUT_EMISIONES_MENSUALES_MOD2_CCAF,CCAF_ANDES_219051312_CPP,132695,56616,> 10K,1/13/2022 11:11,1/13/2022 11:24,13,2,0:12:51,771,73.43
CARGA BATCHMODULE,LAYOUT_EMISIONES_MENSUALES_MOD2_CCAF,CCAF_ANDES_219111384_CPP,132695,56616,> 10K,1/13/2022 11:11,1/13/2022 11:24,13,2,0:12:50,770,73.52
CARGA BATCHMODULE,LAYOUT_EMISIONES_MENSUALES_MOD2_CCAF,CCAF_ANDES_221031444_CPP,132695,56616,> 10K,1/13/2022 11:11,1/13/2022 11:24,13,2,0:12:51,771,73.43
CARGA BATCHMODULE,LAYOUT_EMISIONES_MENSUALES_MOD2_CCAF,CCAF_ANDES_221031445_CPP,132695,56616,> 10K,1/13/2022 11:11,1/13/2022 11:23,13,2,0:11:46,706,80.19
CARGA BATCHMODULE,116036887_CORPBANCA_EM,CORPBANCA_116036887_CPP,132697,40,< 1K,1/12/2022 13:46,1/12/2022 13:46,12,2,0:00:08,8,4.87
CARGA BATCHMODULE,GENERICO_EMISIONES,SCOTIABANK_221101516_CPP,132698,2850,1K < 10K,1/12/2022 14:44,1/12/2022 14:45,12,2,0:00:56,56,50.89
CARGA BATCHMODULE,GENERICO_EXCEPCIONES,CORPBANCA_116036887_CPP,132890,40,< 1K,1/12/2022 15:04,1/12/2022 15:04,12,2,0:00:09,9,4.33
CARGA BATCHMODULE,GENERICO_EMISIONES,CORPBANCA_121107449_CPP,132891,1714,1K < 10K,1/12/2022 15:36,1/12/2022 15:37,12,2,0:01:01,61,28.09
CARGA BATCHMODULE,GENERICO_EMISIONES_MENSUALES_001B2,SCOTIABANK_218041197_CPP,132893,19118,> 10K,1/12/2022 17:42,1/12/2022 18:46,12,2,1:04:00,3840,4.97
CARGA BATCHMODULE,GENERICO_AJUSTE_PRIMA_002,SCOTIABANK_218041241_CPP,132894,1,< 1K,1/12/2022 18:50,1/12/2022 18:50,12,2,0:00:02,2,0.5
CARGA BATCHMODULE,GENERICO_EMISIONES,SCOTIABANK_220101422_CPP,132895,15,< 1K,1/12/2022 19:00,1/12/2022 19:00,12,2,0:00:25,25,0.59
CARGA BATCHMODULE,GENERICO_EMISIONES,SCOTIABANK_220101422_CPP,132896,3,< 1K,1/12/2022 18:50,1/12/2022 18:50,12,2,0:00:01,1,3
CARGA BATCHMODULE,GENERICO_EMISIONES_MENSUALES_001B2,SCOTIABANK_218041213_CPP,132897,29,< 1K,1/12/2022 20:35,1/12/2022 20:35,12,2,0:00:09,9,3.22
CARGA BATCHMODULE,GENERICO_EMISIONES_MENSUALES_001B2,SCOTIABANK_218041213_CPP,132898,28,< 1K,1/12/2022 20:59,1/12/2022 20:59,12,2,0:00:05,5,5.6
CARGA BATCHMODULE,GENERICO_EMISIONES_MENSUALES_001B2,SCOTIABANK_218041198_CPP,132899,1431,1K < 10K,1/13/2022 2:20,1/13/2022 2:21,13,2,0:00:49,49,29.2
CARGA BATCHMODULE,GENERICO_EMISIONES_MENSUALES_001B2,SCOTIABANK_218041198_CPP,133090,1553,1K < 10K,1/13/2022 2:46,1/13/2022 2:47,13,2,0:00:42,42,36.97
CARGA BATCHMODULE,PMCOMPANIAICS,SCOTIABANK_119057335_CPP,133094,451,< 1K,1/13/2022 6:00,1/13/2022 6:01,13,2,0:00:53,53,8.5
CARGA BATCHMODULE,PMCOMPANIAICS,SCOTIABANK_121057429_CPP,133094,451,< 1K,1/13/2022 6:00,1/13/2022 6:01,13,2,0:01:05,65,6.93
CARGA BATCHMODULE,PMCOMPANIAICS,SCOTIABANK_121107446_CPP,133094,451,< 1K,1/13/2022 6:00,1/13/2022 6:01,13,2,0:01:05,65,6.93
CARGA BATCHMODULE,PMCOMPANIAICS,SCOTIABANK_121107448_CPP,133094,451,< 1K,1/13/2022 6:00,1/13/2022 6:01,13,2,0:01:05,65,6.93
CARGA BATCHMODULE,PMCOMPANIAICS,SCOTIABANK_218041197_CPP,133094,451,< 1K,1/13/2022 6:00,1/13/2022 6:01,13,2,0:01:05,65,6.93
CARGA BATCHMODULE,PMCOMPANIAICS,SCOTIABANK_218041198_CPP,133094,451,< 1K,1/13/2022 6:00,1/13/2022 6:01,13,2,0:01:05,65,6.93
CARGA BATCHMODULE,PMCOMPANIAICS,SCOTIABANK_221101516_CPP,133094,451,< 1K,1/13/2022 6:00,1/13/2022 6:01,13,2,0:01:05,65,6.93
CARGA BATCHMODULE,PMCOMPANIAICS,SCOTIABANK_221101519_CPP,133094,451,< 1K,1/13/2022 6:00,1/13/2022 6:01,13,2,0:01:05,65,6.93
CARGA BATCHMODULE,GENERICO_EMISIONES,CORPBANCA_220041400_CPP,133098,1,< 1K,1/13/2022 18:42,1/13/2022 18:42,13,2,0:00:01,1,1
CARGA BATCHMODULE,GENERICO_EMISIONES,FORUM_220111437_CPP,133099,8486,1K < 10K,1/15/2022 12:53,1/15/2022 12:56,15,3,0:02:35,155,54.74
CARGA BATCHMODULE,GENERICO_EMISIONES,FORUM_220111437_CPP,133100,28,< 1K,1/13/2022 19:12,1/13/2022 19:12,13,2,0:00:04,4,7
CARGA BATCHMODULE,GENERICO_EMISIONES_MENSUALES_001B2,SCOTIABANK_218041216_CPP,133101,1078,1K < 10K,1/14/2022 9:34,1/14/2022 9:35,14,2,0:01:16,76,14.18
CARGA BATCHMODULE,GENERICO_EMISIONES_MENSUALES_001B2,CORPBANCA_10901463_CPP,133103,406,< 1K,1/14/2022 2:25,1/14/2022 2:26,14,2,0:00:41,41,9.9
CARGA BATCHMODULE,GENERICO_EMISIONES_MENSUALES_001B2,CORPBANCA_10901464_CPP,133104,46,< 1K,1/14/2022 2:25,1/14/2022 2:26,14,2,0:00:47,47,0.97
CARGA BATCHMODULE,GENERICO_EMISIONES,CORPBANCA_121107451_CPP,133107,1100,1K < 10K,1/14/2022 3:03,1/14/2022 3:04,14,2,0:00:52,52,21.15
CARGA BATCHMODULE,GENERICO_EMISIONES,CORPBANCA_220041400_CPP,133109,6490,1K < 10K,1/14/2022 9:05,1/14/2022 9:07,14,2,0:02:01,121,53.63
CARGA BATCHMODULE,PMCOMPANIAICS,SCOTIABANK_119057335_CPP,133290,565,< 1K,1/14/2022 6:00,1/14/2022 6:01,14,2,0:01:10,70,8.07
CARGA BATCHMODULE,PMCOMPANIAICS,SCOTIABANK_121057429_CPP,133290,565,< 1K,1/14/2022 6:00,1/14/2022 6:01,14,2,0:01:10,70,8.07
CARGA BATCHMODULE,PMCOMPANIAICS,SCOTIABANK_121107446_CPP,133290,565,< 1K,1/14/2022 6:00,1/14/2022 6:01,14,2,0:01:10,70,8.07
CARGA BATCHMODULE,PMCOMPANIAICS,SCOTIABANK_121107448_CPP,133290,565,< 1K,1/14/2022 6:00,1/14/2022 6:01,14,2,0:01:10,70,8.07
CARGA BATCHMODULE,PMCOMPANIAICS,SCOTIABANK_218041197_CPP,133290,565,< 1K,1/14/2022 6:00,1/14/2022 6:01,14,2,0:01:10,70,8.07
CARGA BATCHMODULE,PMCOMPANIAICS,SCOTIABANK_218041198_CPP,133290,565,< 1K,1/14/2022 6:00,1/14/2022 6:01,14,2,0:01:10,70,8.07
CARGA BATCHMODULE,PMCOMPANIAICS,SCOTIABANK_221081485_CPP,133290,565,< 1K,1/14/2022 6:00,1/14/2022 6:01,14,2,0:01:06,66,8.56
CARGA BATCHMODULE,PMCOMPANIAICS,SCOTIABANK_221101516_CPP,133290,565,< 1K,1/14/2022 6:00,1/14/2022 6:01,14,2,0:01:10,70,8.07
CARGA BATCHMODULE,PMCOMPANIAICS,SCOTIABANK_221101519_CPP,133290,565,< 1K,1/14/2022 6:00,1/14/2022 6:01,14,2,0:01:10,70,8.07
CARGA BATCHMODULE,PMCOMPANIAICS,SCOTIABANK_218041225_CPP,133291,6433,1K < 10K,1/14/2022 10:17,1/14/2022 10:18,14,2,0:01:11,71,90.6
CARGA BATCHMODULE,PMCOMPANIAICS,SCOTIABANK_220021391_CPP,133291,6433,1K < 10K,1/14/2022 10:17,1/14/2022 10:19,14,2,0:01:24,84,76.58
CARGA BATCHMODULE,GENERICO_AJUSTE_PRIMA_002,SCOTIABANK_218041216_CPP,133292,11,< 1K,1/14/2022 11:49,1/14/2022 11:49,14,2,0:00:07,7,1.57
CARGA BATCHMODULE,PMCOMPANIAICS,SCOTIABANK_121057429_CPP,133294,517,< 1K,1/15/2022 6:00,1/15/2022 6:00,15,3,0:00:32,32,16.15
CARGA BATCHMODULE,PMCOMPANIAICS,SCOTIABANK_121107446_CPP,133294,517,< 1K,1/15/2022 6:00,1/15/2022 6:00,15,3,0:00:32,32,16.15
CARGA BATCHMODULE,PMCOMPANIAICS,SCOTIABANK_121107448_CPP,133294,517,< 1K,1/15/2022 6:00,1/15/2022 6:00,15,3,0:00:32,32,16.15
CARGA BATCHMODULE,PMCOMPANIAICS,SCOTIABANK_218041197_CPP,133294,517,< 1K,1/15/2022 6:00,1/15/2022 6:00,15,3,0:00:32,32,16.15
CARGA BATCHMODULE,PMCOMPANIAICS,SCOTIABANK_218041198_CPP,133294,517,< 1K,1/15/2022 6:00,1/15/2022 6:00,15,3,0:00:32,32,16.15
CARGA BATCHMODULE,PMCOMPANIAICS,SCOTIABANK_221101516_CPP,133294,517,< 1K,1/15/2022 6:00,1/15/2022 6:00,15,3,0:00:32,32,16.15
CARGA BATCHMODULE,PMCOMPANIAICS,SCOTIABANK_221101519_CPP,133294,517,< 1K,1/15/2022 6:00,1/15/2022 6:00,15,3,0:00:32,32,16.15
CARGA BATCHMODULE,GENERICO_EMISIONES_MENSUALES_001B2,SCOTIABANK_218041216_CPP,133295,2,< 1K,1/15/2022 11:55,1/15/2022 11:55,15,3,0:00:01,1,2
CARGA BATCHMODULE,GENERICO_EMISIONES_MENSUALES_001B2,SCOTIABANK_218041200_CPP,133296,12,< 1K,1/17/2022 14:20,1/17/2022 14:20,17,3,0:00:05,5,2.4
CARGA BATCHMODULE,GENERICO_EMISIONES,CORPBANCA_218011177_CPP,133297,29,< 1K,1/17/2022 15:14,1/17/2022 15:14,17,3,0:00:05,5,5.8
CARGA BATCHMODULE,GEN_EMI_MEN_CTI,CCAF_ANDES_220031390_CTI,133298,1,< 1K,1/17/2022 17:18,1/17/2022 17:18,17,3,0:00:01,1,1
CARGA BATCHMODULE,GENERICO_EMISIONES_MENSUALES_001B2,BANCO_FALABELLA_117107236_CPP,133299,773,< 1K,1/17/2022 16:10,1/17/2022 16:11,17,3,0:01:17,77,10.03
